"ID","DETAIL_ATTRIBUTES"
756730,"Assembled with High Speed Rings:False|Capscrews:Standard Imperial|Continuous Torque Rating:15,625 lb-in / 1,765 Nm|Coupling Style:Spacer|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):13.00|Length (in):12.00|Major Diameter of Coupling:12.50 in / 318mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.307|Volume unit:Hectoliter|Width (in):12.00"
756733,"Assembled with High Speed Rings:False|Capscrews:Standard Imperial|Continuous Torque Rating:49,375 lb-in / 5,578 Nm|Coupling Style:Spacer|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):16.00|Length (in):16.00|Major Diameter of Coupling:16.00 in / 406mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.545|Volume unit:Hectoliter|Width (in):13.00"
756734,"Assembled with High Speed Rings:False|Capscrews:Metric Capscrews|Continuous Torque Rating:49,375 lb-in / 5,578 Nm|Coupling Style:Spacer|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):13.00|Length (in):14.00|Major Diameter of Coupling:16.00 in / 406mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:41.754|Volume unit:CDM|Width (in):14.00"
756736,"Capscrews:Standard Imperial|Continuous Torque Rating:5,500 lb-in / 621 Nm|Coupling Style:Half Spacer|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):12.00|Length (in):14.00|Major Diameter of Coupling:9.50 in / 241mm|Product:Omega Half Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:33.036|Volume unit:CDM|Width (in):12.00"
756753,"Height (in):12.00|Hub Barrel Outside Diameter:4.62 in|Hub Bore Fit:Rough Bore|Hub Length:2.31 in|Hub Material:Stainless steel|Hub Shoulder Diameter:5.420 in|Hub Straight Bore Diameter [Max]:2.875 in / 75mm|Hub Straight Bore Diameter [Min]:0.750 in / 19mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):12.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
756768,"Height (in):5.00|Hub Barrel Outside Diameter:4.00 in|Hub Bore Fit:Rough Bore|Hub Length:2.06 in|Hub Material:Stainless steel|Hub Shoulder Diameter:4.480 in|Hub Straight Bore Diameter [Max]:2.375 in / 60mm|Hub Straight Bore Diameter [Min]:0.750 in / 19mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):2.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.819|Volume unit:CDM|Width (in):5.00"
756920,"Height (in):2.00|Hub Barrel Outside Diameter:2.36 in|Hub Bore Fit:Rough Bore|Hub Length:1.69 in|Hub Material:Stainless steel|Hub Shoulder Diameter:2.600 in|Hub Straight Bore Diameter [Max]:1.625 in / 42mm|Hub Straight Bore Diameter [Min]:0.375 in / 10mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):1.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:4|Volume unit:Cubic inch|Width (in):2.00"
756921,"Height (in):3.00|Hub Barrel Outside Diameter:2.80 in|Hub Bore Fit:Rough Bore|Hub Length:1.75 in|Hub Material:Stainless steel|Hub Shoulder Diameter:3.125 in|Hub Straight Bore Diameter [Max]:1.875 in / 48mm|Hub Straight Bore Diameter [Min]:0.375 in / 10mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):1.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.039|Volume unit:GLL|Width (in):3.00"
842567,"Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:190 lb-in / 22 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):3.00|Length (in):3.00|Major Diameter of Coupling:3.50 in / 89mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:27|Volume unit:Cubic inch|Width (in):3.00"
842568,"Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:365 lb-in / 41 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):6.00|Length (in):6.00|Major Diameter of Coupling:4.00 in / 102mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:3.54|Volume unit:CDM|Width (in):6.00"
842569,"Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:550 lb-in / 62 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):6.00|Length (in):6.00|Major Diameter of Coupling:4.56 in / 116mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:3.54|Volume unit:CDM|Width (in):6.00"
842570,"Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:925 lb-in / 105 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):6.00|Length (in):4.00|Major Diameter of Coupling:5.38 in / 137mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:2.36|Volume unit:CDM|Width (in):6.00"
842571,"Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:1,450 lb-in / 164 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):9.00|Length (in):9.00|Major Diameter of Coupling:6.38 in / 163mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:11.946|Volume unit:CDM|Width (in):9.00"
842572,"Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:2,300 lb-in / 260 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):9.00|Length (in):9.00|Major Diameter of Coupling:7.25 in / 184mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:11.946|Volume unit:CDM|Width (in):9.00"
842573,"Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:3,650 lb-in / 412 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):9.00|Length (in):9.00|Major Diameter of Coupling:8.25 in / 210mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:11.946|Volume unit:CDM|Width (in):9.00"
842574,"Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:5,500 lb-in / 621 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):9.00|Length (in):9.00|Major Diameter of Coupling:9.50 in / 241mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:11.946|Volume unit:CDM|Width (in):9.00"
842575,"Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:7,650 lb-in / 864 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):12.00|Length (in):12.00|Major Diameter of Coupling:11.00 in / 280mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
842576,"Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:12,500 lb-in / 1,412 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):16.00|Length (in):16.00|Major Diameter of Coupling:12.50 in / 318mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:0.671|Volume unit:Hectoliter|Width (in):16.00"
842577,"Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:22,125 lb-in / 2,500 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):16.00|Length (in):16.00|Major Diameter of Coupling:14.00 in / 356mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:0.671|Volume unit:Hectoliter|Width (in):16.00"
842579,"Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:39,500 lb-in / 4,463 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):24.00|Length (in):24.00|Major Diameter of Coupling:16.00 in / 406mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:2.265|Volume unit:Hectoliter|Width (in):24.00"
842580,"Capscrews:Stainless Steel Metric Capscrews|Continuous Torque Rating:39,500 lb-in / 4,463 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):24.00|Length (in):24.00|Major Diameter of Coupling:16.00 in / 406mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:2.265|Volume unit:Hectoliter|Width (in):24.00"
842582,"Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:85,050 lb-in / 9,610 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):24.00|Length (in):24.00|Major Diameter of Coupling:21.00 in / 533mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:2.265|Volume unit:Hectoliter|Width (in):24.00"
842583,"Capscrews:Stainless Steel Metric Capscrews|Continuous Torque Rating:85,050 lb-in / 9,610 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):48.00|Length (in):36.00|Major Diameter of Coupling:21.00 in / 533mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:1.359|Volume unit:Cubic meter|Width (in):48.00"
842584,"Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:170,100 lb-in / 19,220 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):24.00|Length (in):24.00|Major Diameter of Coupling:25.00 in / 635mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:2.265|Volume unit:Hectoliter|Width (in):24.00"
842586,"Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:340,200 lb-in / 38,440 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):28.00|Length (in):30.00|Major Diameter of Coupling:30.00 in / 762mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:3.854|Volume unit:Hectoliter|Width (in):28.00"
842587,"Assembled with High Speed Rings:True|Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:190 lb-in / 22 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):6.00|Length (in):4.00|Major Diameter of Coupling:3.50 in / 89mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:1.573|Volume unit:CDM|Width (in):4.00"
842589,"Assembled with High Speed Rings:True|Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:365 lb-in / 41 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):9.00|Length (in):9.00|Major Diameter of Coupling:4.00 in / 102mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:11.946|Volume unit:CDM|Width (in):9.00"
842590,"Assembled with High Speed Rings:True|Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:550 lb-in / 62 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):9.00|Length (in):9.00|Major Diameter of Coupling:4.56 in / 116mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:11.946|Volume unit:CDM|Width (in):9.00"
842591,"Assembled with High Speed Rings:True|Capscrews:Stainless Steel Metric Capscrews|Continuous Torque Rating:550 lb-in / 62 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):8.00|Length (in):4.00|Major Diameter of Coupling:4.56 in / 116mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:0.693|Volume unit:GLL|Width (in):5.00"
842592,"Assembled with High Speed Rings:True|Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:925 lb-in / 105 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):9.00|Length (in):9.00|Major Diameter of Coupling:5.38 in / 137mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:11.946|Volume unit:CDM|Width (in):9.00"
842593,"Assembled with High Speed Rings:True|Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:1,450 lb-in / 164 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):9.00|Length (in):9.00|Major Diameter of Coupling:6.38 in / 163mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:11.946|Volume unit:CDM|Width (in):9.00"
842594,"Assembled with High Speed Rings:False|Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:2,300 lb-in / 260 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):12.00|Length (in):12.00|Major Diameter of Coupling:7.25 in / 184mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
842595,"Assembled with High Speed Rings:False|Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:3,650 lb-in / 412 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):12.00|Length (in):12.00|Major Diameter of Coupling:8.25 in / 210mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
842597,"Assembled with High Speed Rings:False|Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:5,500 lb-in / 621 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):12.00|Length (in):12.00|Major Diameter of Coupling:9.50 in / 241mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
842598,"Assembled with High Speed Rings:False|Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:7,650 lb-in / 864 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):13.00|Length (in):12.00|Major Diameter of Coupling:11.00 in / 280mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:0.307|Volume unit:Hectoliter|Width (in):12.00"
842599,"Assembled with High Speed Rings:False|Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:12,500 lb-in / 1,412 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):16.00|Length (in):16.00|Major Diameter of Coupling:12.50 in / 318mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:0.671|Volume unit:Hectoliter|Width (in):16.00"
